Mosaic;Tegel;Indicator;Eenheid;Periode;buurt of wijk / dimensie;Waarde;Bron;Omschrijving
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Malburgen-Oost (Noord)";"6400";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Malburgen-Oost (Zuid)";"9260";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Vredenburg/Kronenburg";"8765";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Elden";"2985";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Elderveld";"8720";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"De Laar";"12105";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Rijkerswoerd";"12275";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Schuytgraaf";"16325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Onbekend binnen Arnhem";"?";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
